#! FIELDS time dist wtm.bias wtm.acc wtm.pace
 0.000000 1.625803 0.000000 1.000000 500.000000
 1.000000 1.683369 0.000000 1.000000 500.000000
 2.000000 1.664629 0.644681 1.182478 500.000000
 3.000000 1.602062 0.007028 1.173497 500.000000
 4.000000 1.619333 0.766357 1.229822 500.000000
 5.000000 1.651058 1.328723 1.349341 500.000000
 6.000000 1.591048 1.209058 1.484850 500.000000
 7.000000 1.633869 2.021842 1.639638 1000.000000
 8.000000 1.673226 2.349901 1.798972 1000.000000
 9.000000 1.628218 2.925989 1.971596 1000.000000
 10.000000 1.630903 2.935170 2.097411 1000.000000
 11.000000 1.658383 3.604379 2.297691 1000.000000
 12.000000 1.663865 3.522395 2.385637 1000.000000
 13.000000 1.643971 4.107300 2.579451 1500.000000
 14.000000 1.688386 2.543844 2.724931 1500.000000
 15.000000 1.705446 0.979059 2.659359 1500.000000
 16.000000 1.690749 2.993655 2.611710 1500.000000
 17.000000 1.676365 3.953690 2.691481 1500.000000
 18.000000 1.745196 0.134187 2.667568 1500.000000
 19.000000 1.645170 4.139007 2.739264 1500.000000
 20.000000 1.654506 4.301049 2.879785 1500.000000
 21.000000 1.638112 4.000423 2.992030 1500.000000
 22.000000 1.631948 4.519699 3.152382 1500.000000
 23.000000 1.632923 4.547168 3.305259 1500.000000
 24.000000 1.587303 2.044004 3.338698 1500.000000
 25.000000 1.721063 1.390451 3.390526 1500.000000
 26.000000 1.706654 1.956777 3.323612 1500.000000
 27.000000 1.693962 2.798158 3.331706 1500.000000
 28.000000 1.667530 4.817199 3.441299 1500.000000
 29.000000 1.732824 1.345382 3.483908 1500.000000
 30.000000 1.719215 1.777361 3.428846 1500.000000
 31.000000 1.693571 3.950285 3.394142 1500.000000
 32.000000 1.623961 4.392195 3.494699 1500.000000
 33.000000 1.666909 4.854663 3.587016 2000.000000
 34.000000 1.639459 4.980023 3.734696 2000.000000
 35.000000 1.621747 4.377575 3.808721 2000.000000
 36.000000 1.633556 4.781284 3.905674 2000.000000
 37.000000 1.620306 4.826886 3.970345 2000.000000
 38.000000 1.631642 5.332730 4.075650 2000.000000
 39.000000 1.663761 5.689156 4.201578 2000.000000
 40.000000 1.725054 2.349042 4.232635 2000.000000
 41.000000 1.665472 5.665944 4.280085 2000.000000
 42.000000 1.709046 3.773812 4.389898 2000.000000
 43.000000 1.659115 5.748904 4.439969 2000.000000
 44.000000 1.654349 5.761200 4.564938 2500.000000
 45.000000 1.697633 4.297729 4.686193 2500.000000
 46.000000 1.657724 6.399675 4.828726 2500.000000
 47.000000 1.632955 5.700168 4.949668 2500.000000
 48.000000 1.628468 5.451792 5.018946 2500.000000
 49.000000 1.579020 2.191472 5.027308 2500.000000
 50.000000 1.660186 6.391589 5.099143 2500.000000
 51.000000 1.652153 6.845903 5.301029 2500.000000
 52.000000 1.631619 5.818959 5.430981 2500.000000
 53.000000 1.699377 4.934326 5.534185 3000.000000
 54.000000 1.710110 4.304797 5.617544 3000.000000
 55.000000 1.698237 5.547309 5.636625 3000.000000
 56.000000 1.668310 6.820565 5.739263 3000.000000
 57.000000 1.632409 5.872275 5.860336 3000.000000
 58.000000 1.651589 6.841264 6.017249 3000.000000
 59.000000 1.620230 5.025757 6.091302 3000.000000
 60.000000 1.618482 4.908023 6.075665 3000.000000
 61.000000 1.674342 6.621053 6.182473 3000.000000
 62.000000 1.684189 6.174001 6.271769 3000.000000
 63.000000 1.668336 6.847188 6.397349 3000.000000
 64.000000 1.670428 6.776825 6.510922 3500.000000
 65.000000 1.657505 7.033393 6.639101 3500.000000
 66.000000 1.730976 3.384178 6.704493 3500.000000
 67.000000 1.719732 4.311222 6.640680 3500.000000
 68.000000 1.679736 6.382126 6.648154 3500.000000
 69.000000 1.635266 6.491195 6.763531 3500.000000
 70.000000 1.635263 6.491047 6.864041 3500.000000
 71.000000 1.674005 6.715140 7.018191 3500.000000
 72.000000 1.699307 5.503019 7.052472 3500.000000
 73.000000 1.692765 5.793266 7.133606 3500.000000
 74.000000 1.726382 3.777194 7.117586 3500.000000
 75.000000 1.709060 5.014062 7.138041 3500.000000
 76.000000 1.754580 1.442926 7.086248 3500.000000
 77.000000 1.664149 7.139990 7.113395 3500.000000
 78.000000 1.731148 3.371063 7.202365 3500.000000
 79.000000 1.770682 0.538231 7.136277 3500.000000
 80.000000 1.694404 5.876215 7.100235 3500.000000
 81.000000 1.721390 4.192109 7.119759 3500.000000
 82.000000 1.734862 3.045008 7.090460 3500.000000
 83.000000 1.745268 2.157053 7.044438 3500.000000
 84.000000 1.740342 2.570049 6.979417 3500.000000
 85.000000 1.740713 3.311245 6.964505 3500.000000
 86.000000 1.733580 3.889119 6.956373 3500.000000
 87.000000 1.745529 2.883133 6.921350 3500.000000
 88.000000 1.708873 5.288706 6.910774 3500.000000
 89.000000 1.704595 5.470213 6.923383 3500.000000
 90.000000 1.740963 3.289825 6.941285 3500.000000
 91.000000 1.755314 1.975872 6.899032 3500.000000
 92.000000 1.681420 6.686712 6.913764 3500.000000
 93.000000 1.729919 4.519779 6.941314 3500.000000
 94.000000 1.752837 3.019695 6.938234 3500.000000
 95.000000 1.764047 1.981119 6.886738 3500.000000
 96.000000 1.776497 0.954343 6.846110 3500.000000
 97.000000 1.774642 1.086053 6.806516 3500.000000
 98.000000 1.721439 4.878175 6.776056 3500.000000
 99.000000 1.699471 6.046319 6.805764 3500.000000
 100.000000 1.772083 1.305211 6.779521 3500.000000
 101.000000 1.717684 5.624993 6.750680 3500.000000
 102.000000 1.703107 5.965737 6.828081 3500.000000
 103.000000 1.748681 3.611776 6.810612 3500.000000
 104.000000 1.725933 5.291852 6.781498 3500.000000
 105.000000 1.707656 5.873150 6.822582 3500.000000
 106.000000 1.726452 5.623244 6.854209 3500.000000
 107.000000 1.764699 1.988065 6.858104 3500.000000
 108.000000 1.716255 6.174932 6.824609 3500.000000
 109.000000 1.694032 6.637523 6.891833 3500.000000
 110.000000 1.705675 6.464848 6.944313 3500.000000
 111.000000 1.743581 4.193721 6.951428 3500.000000
 112.000000 1.797786 0.129649 6.904789 3500.000000
 113.000000 1.772623 1.711397 6.859363 3500.000000
 114.000000 1.726749 5.603380 6.849163 3500.000000
 115.000000 1.764321 2.270851 6.822324 3500.000000
 116.000000 1.768721 1.944736 6.806657 3500.000000
 117.000000 1.698457 6.570342 6.818746 3500.000000
 118.000000 1.754989 3.109592 6.823981 3500.000000
 119.000000 1.768128 1.985972 6.786777 3500.000000
 120.000000 1.775568 2.334713 6.765591 3500.000000
 121.000000 1.748338 4.263693 6.745827 3500.000000
 122.000000 1.759127 3.459916 6.728194 3500.000000
 123.000000 1.736296 5.102286 6.731287 3500.000000
 124.000000 1.735503 5.154242 6.733726 3500.000000
 125.000000 1.746758 4.377745 6.724382 3500.000000
 126.000000 1.672334 7.397354 6.781227 3500.000000
 127.000000 1.754217 3.827711 6.807422 3500.000000
 128.000000 1.790377 1.655628 6.791155 3500.000000
 129.000000 1.755124 3.759995 6.763013 3500.000000
 130.000000 1.724055 5.866079 6.763287 3500.000000
 131.000000 1.732865 5.334158 6.768563 3500.000000
 132.000000 1.755606 3.723919 6.783597 3500.000000
 133.000000 1.739688 4.875621 6.779239 3500.000000
 134.000000 1.697448 6.868356 6.819887 3500.000000
 135.000000 1.744248 5.153900 6.871456 3500.000000
 136.000000 1.683749 7.331356 6.912319 3500.000000
 137.000000 1.718202 6.506371 7.016539 3500.000000
 138.000000 1.713925 6.604772 7.066668 3500.000000
 139.000000 1.672363 7.874683 7.118391 3500.000000
 140.000000 1.677167 7.652686 7.232870 3500.000000
 141.000000 1.726524 6.240829 7.326004 3500.000000
 142.000000 1.730426 6.054740 7.366087 3500.000000
 143.000000 1.751465 4.550225 7.341643 3500.000000
